country_code,date,tmax_c,tmean_c,threshold_p90_c,anomaly_c,is_hot_day,heatwave_id,heatwave_day,heatwave_length
FR,2022-08-15,26.86,21.96,31.84,-4.98,False,,,
FR,2022-08-16,28.08,22.56,31.84,-3.76,False,,,
FR,2022-08-17,25.56,21.39,31.84,-6.28,False,,,
FR,2022-08-18,25.23,20.76,31.44,-6.21,False,,,
FR,2022-08-19,24.78,20.77,31.02,-6.24,False,,,
FR,2022-08-20,25.65,20.62,30.59,-4.94,False,,,
FR,2022-08-21,27.04,21.31,30.46,-3.42,False,,,
FR,2022-08-22,26.28,21.9,30.46,-4.18,False,,,
FR,2022-08-23,28.64,23.27,30.46,-1.82,False,,,
FR,2022-08-24,30.76,24.67,30.44,0.32,True,,,
FR,2022-08-25,30.27,23.77,30.44,-0.17,True,,,
FR,2022-08-26,27.42,22.78,30.28,-2.86,False,,,
FR,2022-08-27,26.5,21.54,30.28,-3.78,False,,,
FR,2022-08-28,27.35,22.16,30.16,-2.81,False,,,
FR,2022-08-29,28.83,23.25,30.16,-1.33,False,,,
FR,2022-08-30,27.13,22.38,30.16,-3.03,False,,,
FR,2022-08-31,27.18,22.25,30.04,-2.86,False,,,
FR,2022-09-01,28.16,22.53,29.34,-1.18,False,,,
FR,2022-09-02,25.33,21.02,29.02,-3.69,False,,,
FR,2022-09-03,25.04,20.45,28.98,-3.94,False,,,
FR,2022-09-04,28.61,22.58,28.81,-0.2,False,,,
FR,2022-09-05,28.68,23.27,28.7,-0.02,False,,,
FR,2022-09-06,28.17,22.19,28.61,-0.44,False,,,
FR,2022-09-07,25.11,20.24,28.61,-3.5,False,,,
FR,2022-09-08,24.28,19.31,28.61,-4.33,False,,,
FR,2022-09-09,22.61,18.58,28.68,-6.07,False,,,
FR,2022-09-10,22.36,17.92,28.61,-6.25,False,,,
FR,2022-09-11,24.64,18.71,28.41,-3.77,False,,,
FR,2022-09-12,27.47,20.98,28.37,-0.9,False,,,
FR,2022-09-13,26.42,22.35,28.19,-1.77,False,,,
FR,2022-09-14,25.22,21.63,28.12,-2.9,False,,,
FR,2022-09-15,24.17,19.76,27.46,-3.29,False,,,
FR,2022-09-16,20.76,16.99,27.21,-6.45,False,,,
FR,2022-09-17,17.68,13.47,27.08,-9.4,False,,,
FR,2022-09-18,20.39,14.21,27.02,-6.63,False,,,
FR,2022-09-19,20.16,14.42,26.7,-6.54,False,,,
FR,2022-09-20,19.77,14.45,26.58,-6.81,False,,,
FR,2022-09-21,20.34,14.6,26.09,-5.75,False,,,
FR,2022-09-22,21.28,15.04,25.85,-4.57,False,,,
FR,2022-09-23,21.47,16.23,25.47,-4.0,False,,,
FR,2022-09-24,19.03,15.4,25.1,-6.07,False,,,
FR,2022-09-25,18.5,14.49,24.82,-6.32,False,,,
FR,2022-09-26,17.2,13.88,24.49,-7.29,False,,,
FR,2022-09-27,15.45,13.37,24.19,-8.74,False,,,
FR,2022-09-28,16.8,13.66,23.54,-6.74,False,,,
FR,2022-09-29,16.12,12.53,23.28,-7.16,False,,,
FR,2022-09-30,17.61,12.53,23.27,-5.66,False,,,
FR,2022-10-01,19.27,15.48,23.27,-4.0,False,,,
FR,2022-10-02,20.69,15.95,23.27,-2.58,False,,,
FR,2022-10-03,18.49,14.24,23.23,-4.74,False,,,
FR,2022-10-04,20.48,14.67,23.27,-2.79,False,,,
FR,2022-10-05,21.9,16.74,23.27,-1.37,False,,,
FR,2022-10-06,19.15,14.94,23.27,-4.12,False,,,
FR,2022-10-07,20.13,14.28,23.27,-3.14,False,,,
FR,2022-10-08,18.62,14.17,23.14,-4.52,False,,,
FR,2022-10-09,19.71,13.42,23.27,-3.56,False,,,
FR,2022-10-10,20.18,15.41,23.14,-2.96,False,,,
FR,2022-10-11,18.76,14.22,23.14,-4.38,False,,,
FR,2022-10-12,20.1,14.3,23.28,-3.18,False,,,
FR,2022-10-13,17.88,15.11,23.14,-5.26,False,,,
FR,2022-10-14,18.7,16.16,23.07,-4.37,False,,,
FR,2022-10-15,21.03,16.88,22.83,-1.8,False,,,
FR,2022-10-16,21.23,18.02,22.61,-1.38,False,,,
FR,2022-10-17,21.26,18.31,22.44,-1.18,False,,,
FR,2022-10-18,21.46,17.67,22.1,-0.64,False,,,
FR,2022-10-19,22.4,17.84,21.83,0.57,True,,,
FR,2022-10-20,21.8,18.32,21.79,0.01,True,,,
FR,2022-10-21,21.65,17.88,21.67,-0.02,False,,,
FR,2022-10-22,21.68,17.47,21.55,0.13,True,,,
FR,2022-10-23,22.59,19.15,21.32,1.27,True,,,
FR,2022-10-24,20.09,17.43,21.19,-1.1,False,,,
FR,2022-10-25,20.32,16.63,21.08,-0.76,False,,,
FR,2022-10-26,22.42,18.11,20.33,2.09,True,,,
FR,2022-10-27,22.73,18.08,19.85,2.88,True,,,
FR,2022-10-28,23.04,18.54,19.59,3.45,True,,,
FR,2022-10-29,23.76,18.48,19.06,4.7,True,,,
FR,2022-10-30,20.42,16.15,18.93,1.49,True,,,
FR,2022-10-31,21.18,16.8,18.93,2.25,True,,,
FR,2022-11-01,18.32,15.42,18.38,-0.06,False,,,
FR,2022-11-02,16.97,13.54,18.25,-1.28,False,,,
FR,2022-11-03,16.53,13.14,18.2,-1.67,False,,,
FR,2022-11-04,13.37,10.41,18.12,-4.75,False,,,
FR,2022-11-05,12.75,9.58,17.99,-5.24,False,,,
FR,2022-11-06,14.48,10.83,17.72,-3.24,False,,,
FR,2022-11-07,17.1,12.96,17.69,-0.59,False,,,
FR,2022-11-08,17.62,14.65,17.3,0.32,True,,,
FR,2022-11-09,16.11,13.53,17.1,-0.99,False,,,
FR,2022-11-10,14.73,11.08,16.97,-2.24,False,,,
FR,2022-11-11,15.26,11.14,16.97,-1.71,False,,,
FR,2022-11-12,17.3,11.71,16.83,0.47,True,,,
FR,2022-11-13,15.26,11.09,16.53,-1.27,False,,,
FR,2022-11-14,15.65,11.66,16.41,-0.76,False,,,
FR,2022-11-15,14.9,12.56,16.28,-1.38,False,,,
FR,2022-11-16,14.62,12.04,16.11,-1.49,False,,,
FR,2022-11-17,15.13,12.43,16.03,-0.9,False,,,
FR,2022-11-18,12.26,9.6,16.03,-3.77,False,,,
FR,2022-11-19,11.1,7.67,15.94,-4.84,False,,,
FR,2022-11-20,10.97,7.77,15.72,-4.75,False,,,
FR,2022-11-21,10.83,8.15,15.52,-4.69,False,,,
FR,2022-11-22,11.01,8.15,15.13,-4.12,False,,,
FR,2022-11-23,12.36,8.78,14.41,-2.05,False,,,
FR,2022-11-24,13.2,9.9,14.27,-1.07,False,,,
FR,2022-11-25,12.46,9.18,13.85,-1.39,False,,,
FR,2022-11-26,10.65,7.17,13.82,-3.17,False,,,
FR,2022-11-27,11.28,8.75,13.74,-2.46,False,,,
FR,2022-11-28,11.44,8.92,13.56,-2.12,False,,,
FR,2022-11-29,8.77,6.81,13.48,-4.71,False,,,
FR,2022-11-30,8.79,6.47,13.46,-4.67,False,,,
FR,2022-12-01,7.59,5.99,13.38,-5.79,False,,,
FR,2022-12-02,7.14,5.34,13.36,-6.22,False,,,
FR,2022-12-03,6.45,4.96,13.36,-6.91,False,,,
FR,2022-12-04,6.87,4.66,13.22,-6.35,False,,,
FR,2022-12-05,6.55,3.81,13.09,-6.54,False,,,
FR,2022-12-06,7.6,4.43,13.08,-5.48,False,,,
FR,2022-12-07,7.12,3.51,12.79,-5.67,False,,,
FR,2022-12-08,6.23,3.85,12.74,-6.51,False,,,
FR,2022-12-09,5.85,4.45,12.79,-6.94,False,,,
FR,2022-12-10,5.27,2.0,12.93,-7.66,False,,,
FR,2022-12-11,2.54,-0.82,13.29,-10.75,False,,,
FR,2022-12-12,2.66,0.09,13.45,-10.79,False,,,
FR,2022-12-13,5.07,2.15,13.46,-8.39,False,,,
FR,2022-12-14,5.59,3.64,13.46,-7.87,False,,,
FR,2022-12-15,6.19,3.29,13.56,-7.37,False,,,
FR,2022-12-16,5.45,1.72,13.6,-8.15,False,,,
FR,2022-12-17,3.02,-0.32,13.72,-10.7,False,,,
FR,2022-12-18,8.07,2.99,13.72,-5.65,False,,,
FR,2022-12-19,12.6,9.89,13.7,-1.1,False,,,
FR,2022-12-20,13.09,12.08,13.58,-0.49,False,,,
FR,2022-12-21,13.87,11.1,13.58,0.29,True,,,
FR,2022-12-22,13.94,12.07,13.7,0.24,True,,,
FR,2022-12-23,15.33,12.73,13.87,1.46,True,,,
FR,2022-12-24,13.93,11.15,13.93,0.0,True,,,
FR,2022-12-25,13.96,11.63,13.88,0.08,True,,,
FR,2022-12-26,12.97,10.38,13.88,-0.91,False,,,
FR,2022-12-27,10.29,7.48,13.87,-3.58,False,,,
FR,2022-12-28,12.35,9.9,13.87,-1.52,False,,,
FR,2022-12-29,12.69,10.47,13.73,-1.04,False,,,
FR,2022-12-30,14.35,10.61,13.59,0.76,True,,,
FR,2022-12-31,15.99,14.29,13.49,2.5,True,,,
FR,2023-01-01,15.36,13.5,13.01,2.35,True,,,
FR,2023-01-02,14.04,10.99,12.96,1.08,True,,,
FR,2023-01-03,11.24,8.8,12.86,-1.62,False,,,
FR,2023-01-04,12.03,10.11,12.84,-0.81,False,,,
FR,2023-01-05,13.57,10.97,12.71,0.86,True,,,
FR,2023-01-06,12.7,10.12,12.68,0.02,True,,,
FR,2023-01-07,12.15,10.0,12.63,-0.48,False,,,
FR,2023-01-08,11.55,10.08,12.45,-0.9,False,,,
FR,2023-01-09,9.53,7.69,12.44,-2.91,False,,,
FR,2023-01-10,11.67,7.62,12.32,-0.65,False,,,
FR,2023-01-11,11.77,9.43,12.15,-0.38,False,,,
FR,2023-01-12,11.92,9.81,11.96,-0.04,False,,,
FR,2023-01-13,11.93,9.16,11.93,0.0,True,,,
FR,2023-01-14,12.66,9.68,11.84,0.82,True,,,
FR,2023-01-15,9.56,7.41,11.79,-2.23,False,,,
FR,2023-01-16,7.97,5.85,11.77,-3.8,False,,,
FR,2023-01-17,5.98,3.76,11.68,-5.7,False,,,
FR,2023-01-18,5.75,2.13,11.82,-6.07,False,,,
FR,2023-01-19,4.5,1.53,11.92,-7.42,False,,,
FR,2023-01-20,5.5,1.8,12.02,-6.52,False,,,
FR,2023-01-21,4.68,1.4,12.02,-7.34,False,,,
FR,2023-01-22,3.36,0.79,12.16,-8.8,False,,,
FR,2023-01-23,4.06,1.7,12.2,-8.14,False,,,
FR,2023-01-24,5.57,2.42,12.27,-6.7,False,,,
FR,2023-01-25,4.06,2.1,12.47,-8.41,False,,,
FR,2023-01-26,4.88,2.35,12.79,-7.91,False,,,
FR,2023-01-27,4.95,3.1,13.09,-8.14,False,,,
FR,2023-01-28,4.32,2.17,13.09,-8.77,False,,,
FR,2023-01-29,5.67,2.4,13.1,-7.43,False,,,
FR,2023-01-30,7.59,3.84,13.1,-5.51,False,,,
FR,2023-01-31,9.0,4.84,13.1,-4.1,False,,,
FR,2023-02-01,9.57,6.64,13.02,-3.45,False,,,
FR,2023-02-02,10.78,6.84,13.02,-2.24,False,,,
FR,2023-02-03,10.85,7.2,13.02,-2.17,False,,,
FR,2023-02-04,11.34,7.89,12.75,-1.41,False,,,
FR,2023-02-05,10.26,6.66,12.6,-2.34,False,,,
FR,2023-02-06,8.44,4.31,12.45,-4.01,False,,,
FR,2023-02-07,7.34,2.98,13.08,-5.74,False,,,
FR,2023-02-08,7.55,1.79,13.42,-5.87,False,,,
FR,2023-02-09,7.71,1.91,13.48,-5.77,False,,,
FR,2023-02-10,9.01,4.03,13.6,-4.59,False,,,
FR,2023-02-11,9.27,4.37,13.62,-4.35,False,,,
FR,2023-02-12,9.72,5.82,13.68,-3.96,False,,,
FR,2023-02-13,12.36,4.81,13.77,-1.41,False,,,
FR,2023-02-14,12.5,5.11,13.99,-1.49,False,,,
FR,2023-02-15,12.81,5.94,14.09,-1.28,False,,,
FR,2023-02-16,12.13,7.48,14.16,-2.03,False,,,
FR,2023-02-17,13.76,9.8,14.4,-0.64,False,,,
FR,2023-02-18,13.73,10.19,14.69,-0.96,False,,,
FR,2023-02-19,13.26,9.01,14.73,-1.47,False,,,
FR,2023-02-20,12.89,7.12,14.84,-1.95,False,,,
FR,2023-02-21,13.71,7.56,14.85,-1.14,False,,,
FR,2023-02-22,11.74,8.93,14.81,-3.07,False,,,
FR,2023-02-23,11.29,8.21,14.63,-3.34,False,,,
FR,2023-02-24,11.36,7.68,14.82,-3.46,False,,,
FR,2023-02-25,9.36,6.1,14.42,-5.06,False,,,
FR,2023-02-26,6.3,2.92,14.63,-8.33,False,,,
FR,2023-02-27,6.36,2.6,14.82,-8.46,False,,,
FR,2023-02-28,5.78,2.34,14.83,-9.05,False,,,
FR,2023-03-01,7.41,2.32,15.22,-7.81,False,,,
FR,2023-03-02,9.41,3.99,15.43,-6.02,False,,,
FR,2023-03-03,9.78,4.29,15.52,-5.74,False,,,
FR,2023-03-04,9.45,4.95,15.65,-6.2,False,,,
FR,2023-03-05,8.94,5.37,15.62,-6.68,False,,,
FR,2023-03-06,9.1,5.28,15.65,-6.55,False,,,
FR,2023-03-07,9.39,5.8,15.81,-6.42,False,,,
FR,2023-03-08,14.41,9.62,16.08,-1.67,False,,,
FR,2023-03-09,15.53,11.52,16.16,-0.63,False,,,
FR,2023-03-10,12.65,9.44,16.16,-3.51,False,,,
FR,2023-03-11,10.45,8.09,16.27,-5.82,False,,,
FR,2023-03-12,15.53,11.77,16.44,-0.91,False,,,
FR,2023-03-13,16.99,13.41,16.73,0.26,True,,,
FR,2023-03-14,11.75,9.23,16.93,-5.18,False,,,
FR,2023-03-15,11.97,7.72,16.99,-5.02,False,,,
FR,2023-03-16,15.63,10.27,16.95,-1.32,False,,,
FR,2023-03-17,15.7,11.54,16.95,-1.25,False,,,
FR,2023-03-18,15.41,11.47,16.95,-1.54,False,,,
FR,2023-03-19,12.71,9.68,16.95,-4.24,False,,,
FR,2023-03-20,14.07,9.24,17.02,-2.95,False,,,
FR,2023-03-21,15.0,10.85,17.17,-2.17,False,,,
FR,2023-03-22,15.6,11.43,17.44,-1.84,False,,,
FR,2023-03-23,16.14,13.17,17.73,-1.59,False,,,
FR,2023-03-24,15.26,12.32,18.12,-2.86,False,,,
FR,2023-03-25,14.75,11.21,18.25,-3.5,False,,,
FR,2023-03-26,13.12,10.28,18.27,-5.15,False,,,
FR,2023-03-27,10.92,7.77,18.4,-7.48,False,,,
FR,2023-03-28,12.62,7.98,18.4,-5.78,False,,,
FR,2023-03-29,18.74,13.29,18.51,0.23,True,,,
FR,2023-03-30,16.66,13.51,18.61,-1.95,False,,,
FR,2023-03-31,15.56,12.24,19.05,-3.49,False,,,
FR,2023-04-01,13.58,10.62,19.17,-5.59,False,,,
FR,2023-04-02,11.64,9.18,19.22,-7.58,False,,,
FR,2023-04-03,13.04,8.57,19.42,-6.38,False,,,
FR,2023-04-04,11.42,6.65,19.51,-8.09,False,,,
FR,2023-04-05,14.03,7.75,20.82,-6.79,False,,,
FR,2023-04-06,14.62,9.58,20.93,-6.31,False,,,
FR,2023-04-07,15.15,9.66,20.96,-5.81,False,,,
FR,2023-04-08,14.99,9.26,20.96,-5.97,False,,,
FR,2023-04-09,17.16,10.72,21.2,-4.04,False,,,
FR,2023-04-10,16.99,12.16,21.24,-4.25,False,,,
FR,2023-04-11,15.24,11.54,21.35,-6.11,False,,,
FR,2023-04-12,14.4,11.06,21.54,-7.14,False,,,
FR,2023-04-13,12.44,8.45,21.58,-9.14,False,,,
FR,2023-04-14,11.29,8.3,21.62,-10.33,False,,,
FR,2023-04-15,13.53,10.03,21.97,-8.44,False,,,
FR,2023-04-16,15.26,9.72,21.81,-6.55,False,,,
FR,2023-04-17,14.4,9.98,21.62,-7.22,False,,,
FR,2023-04-18,16.08,11.17,21.58,-5.5,False,,,
FR,2023-04-19,18.42,12.87,21.54,-3.12,False,,,
FR,2023-04-20,14.42,10.56,21.03,-6.61,False,,,
FR,2023-04-21,15.38,10.47,21.03,-5.65,False,,,
FR,2023-04-22,17.18,12.39,21.01,-3.83,False,,,
FR,2023-04-23,16.13,12.22,21.01,-4.88,False,,,
FR,2023-04-24,15.75,11.76,20.81,-5.06,False,,,
FR,2023-04-25,14.1,10.75,20.81,-6.71,False,,,
FR,2023-04-26,15.05,10.87,20.65,-5.6,False,,,
FR,2023-04-27,19.15,14.22,20.65,-1.5,False,,,
FR,2023-04-28,20.63,16.18,20.65,-0.02,False,,,
FR,2023-04-29,17.6,13.96,20.79,-3.19,False,,,
FR,2023-04-30,17.63,13.64,20.88,-3.25,False,,,
FR,2023-05-01,17.7,13.71,21.35,-3.65,False,,,
FR,2023-05-02,18.92,13.78,21.63,-2.71,False,,,
FR,2023-05-03,20.32,14.31,22.02,-1.7,False,,,
FR,2023-05-04,22.36,16.88,22.45,-0.09,False,,,
FR,2023-05-05,20.01,15.8,22.56,-2.55,False,,,
FR,2023-05-06,20.86,16.19,22.45,-1.59,False,,,
FR,2023-05-07,19.12,15.73,22.56,-3.44,False,,,
FR,2023-05-08,19.93,15.71,22.7,-2.77,False,,,
FR,2023-05-09,17.76,14.82,23.17,-5.41,False,,,
FR,2023-05-10,17.6,13.37,23.19,-5.59,False,,,
FR,2023-05-11,17.36,12.98,23.19,-5.83,False,,,
FR,2023-05-12,15.82,12.42,23.36,-7.54,False,,,
FR,2023-05-13,18.94,14.08,23.54,-4.6,False,,,
FR,2023-05-14,19.05,13.93,23.71,-4.66,False,,,
FR,2023-05-15,17.78,13.18,24.09,-6.31,False,,,
FR,2023-05-16,16.08,12.22,24.09,-8.01,False,,,
FR,2023-05-17,17.16,12.67,23.75,-6.59,False,,,
FR,2023-05-18,16.69,12.54,24.09,-7.4,False,,,
FR,2023-05-19,18.2,13.87,24.09,-5.89,False,,,
FR,2023-05-20,19.18,15.38,24.69,-5.51,False,,,
FR,2023-05-21,20.33,16.28,24.8,-4.47,False,,,
FR,2023-05-22,21.61,16.95,25.21,-3.6,False,,,
FR,2023-05-23,20.61,16.25,25.21,-4.6,False,,,
FR,2023-05-24,19.88,15.26,25.21,-5.33,False,,,
FR,2023-05-25,20.42,15.86,25.25,-4.83,False,,,
FR,2023-05-26,22.48,17.15,25.32,-2.84,False,,,
FR,2023-05-27,24.2,18.47,25.32,-1.12,False,,,
FR,2023-05-28,25.21,19.38,25.44,-0.23,False,,,
FR,2023-05-29,23.54,18.44,25.44,-1.9,False,,,
FR,2023-05-30,23.37,18.31,25.89,-2.52,False,,,
FR,2023-05-31,25.0,19.13,26.07,-1.07,False,,,
FR,2023-06-01,24.88,19.39,26.2,-1.32,False,,,
FR,2023-06-02,22.03,17.06,26.22,-4.19,False,,,
FR,2023-06-03,23.88,18.59,26.31,-2.43,False,,,
FR,2023-06-04,24.6,19.36,26.61,-2.01,False,,,
FR,2023-06-05,24.93,19.58,26.61,-1.68,False,,,
FR,2023-06-06,25.25,19.65,26.65,-1.4,False,,,
FR,2023-06-07,26.2,20.75,26.83,-0.63,False,,,
FR,2023-06-08,26.2,21.17,27.2,-1.0,False,,,
FR,2023-06-09,27.19,22.03,27.69,-0.5,False,,,
FR,2023-06-10,26.82,22.2,27.99,-1.17,False,,,
FR,2023-06-11,25.8,21.49,28.45,-2.65,False,,,
FR,2023-06-12,25.92,21.11,28.57,-2.65,False,,,
FR,2023-06-13,26.5,21.51,28.63,-2.13,False,,,
FR,2023-06-14,26.78,21.42,29.04,-2.26,False,,,
FR,2023-06-15,27.33,21.74,29.2,-1.87,False,,,
FR,2023-06-16,28.57,22.47,29.22,-0.65,False,,,
FR,2023-06-17,29.12,23.26,29.48,-0.36,False,,,
FR,2023-06-18,28.44,22.82,30.31,-1.87,False,,,
FR,2023-06-19,26.13,21.66,30.38,-4.25,False,,,
FR,2023-06-20,27.91,22.96,30.55,-2.64,False,,,
FR,2023-06-21,27.81,22.89,30.55,-2.74,False,,,
FR,2023-06-22,25.17,21.04,30.92,-5.75,False,,,
FR,2023-06-23,26.85,21.32,31.25,-4.4,False,,,
FR,2023-06-24,27.99,22.51,31.42,-3.43,False,,,
FR,2023-06-25,30.54,24.23,31.42,-0.88,True,,,
FR,2023-06-26,26.3,21.97,31.42,-5.12,False,,,
FR,2023-06-27,26.17,21.25,31.56,-5.39,False,,,
FR,2023-06-28,26.77,22.04,31.25,-4.48,False,,,
FR,2023-06-29,26.26,21.93,31.15,-4.89,False,,,
FR,2023-06-30,23.79,19.95,31.15,-7.36,False,,,
FR,2023-07-01,23.51,19.99,31.2,-7.69,False,,,
FR,2023-07-02,24.65,20.32,31.15,-6.5,False,,,
FR,2023-07-03,25.28,20.49,30.6,-5.32,False,,,
FR,2023-07-04,24.91,19.9,30.6,-5.69,False,,,
FR,2023-07-05,23.75,19.09,30.57,-6.82,False,,,
FR,2023-07-06,26.93,20.86,30.57,-3.64,False,,,
FR,2023-07-07,30.24,23.93,30.47,-0.23,True,,,
FR,2023-07-08,32.52,26.49,30.42,2.1,True,,,
FR,2023-07-09,29.07,24.43,30.25,-1.18,False,,,
FR,2023-07-10,30.57,24.64,30.25,0.32,True,,,
FR,2023-07-11,31.6,25.32,30.44,1.16,True,,,
FR,2023-07-12,25.87,22.06,30.47,-4.6,False,,,
FR,2023-07-13,25.96,21.74,30.58,-4.62,False,,,
FR,2023-07-14,30.43,23.77,30.42,0.01,True,,,
FR,2023-07-15,27.44,23.64,30.42,-2.98,False,,,
FR,2023-07-16,26.28,21.65,30.42,-4.14,False,,,
FR,2023-07-17,26.62,21.75,30.58,-3.96,False,,,
FR,2023-07-18,30.24,23.8,30.62,-0.38,True,,,
FR,2023-07-19,27.53,23.05,30.62,-3.09,False,,,
FR,2023-07-20,27.81,22.21,30.85,-3.04,False,,,
FR,2023-07-21,25.92,21.25,30.69,-4.77,False,,,
FR,2023-07-22,27.24,21.59,30.69,-3.45,False,,,
FR,2023-07-23,27.24,22.3,30.91,-3.67,False,,,
FR,2023-07-24,25.4,21.46,30.98,-5.58,False,,,
FR,2023-07-25,22.34,18.91,30.85,-8.51,False,,,
FR,2023-07-26,24.29,19.3,30.61,-6.32,False,,,
FR,2023-07-27,25.42,20.88,30.61,-5.19,False,,,
FR,2023-07-28,26.11,21.7,30.71,-4.6,False,,,
FR,2023-07-29,25.39,21.14,30.97,-5.58,False,,,
FR,2023-07-30,24.82,20.82,31.03,-6.21,False,,,
FR,2023-07-31,25.0,20.57,31.54,-6.54,False,,,
FR,2023-08-01,24.32,20.75,31.03,-6.71,False,,,
FR,2023-08-02,25.74,21.35,31.03,-5.29,False,,,
FR,2023-08-03,22.2,19.28,31.54,-9.34,False,,,
FR,2023-08-04,22.23,18.33,31.83,-9.6,False,,,
FR,2023-08-05,22.12,17.95,32.27,-10.15,False,,,
FR,2023-08-06,20.92,17.45,32.52,-11.6,False,,,
FR,2023-08-07,22.74,17.96,32.28,-9.54,False,,,
FR,2023-08-08,24.36,19.14,32.28,-7.92,False,,,
FR,2023-08-09,26.35,20.71,32.28,-5.93,False,,,
FR,2023-08-10,26.74,21.27,32.28,-5.54,False,,,
FR,2023-08-11,27.77,22.35,32.12,-4.35,False,,,
FR,2023-08-12,27.15,22.6,32.07,-4.92,False,,,
FR,2023-08-13,25.75,21.23,32.07,-6.32,False,,,
FR,2023-08-14,28.42,22.54,31.94,-3.52,False,,,
FR,2023-08-15,27.21,22.55,31.84,-4.63,False,,,
FR,2023-08-16,27.98,22.91,31.84,-3.86,False,,,
FR,2023-08-17,29.48,23.69,31.84,-2.36,False,,,
FR,2023-08-18,32.12,25.15,31.44,0.68,True,,,
FR,2023-08-19,29.72,24.93,31.02,-1.3,False,,,
FR,2023-08-20,31.39,25.2,30.59,0.8,True,FR-2023-08-20,1,5
FR,2023-08-21,30.57,24.76,30.46,0.11,True,FR-2023-08-20,2,5
FR,2023-08-22,31.97,25.7,30.46,1.51,True,FR-2023-08-20,3,5
FR,2023-08-23,33.15,26.7,30.46,2.69,True,FR-2023-08-20,4,5
FR,2023-08-24,30.86,25.68,30.44,0.42,True,FR-2023-08-20,5,5
FR,2023-08-25,26.16,22.51,30.44,-4.28,False,,,
FR,2023-08-26,23.6,19.77,30.28,-6.68,False,,,
FR,2023-08-27,21.32,17.53,30.28,-8.96,False,,,
FR,2023-08-28,21.26,17.07,30.16,-8.9,False,,,
FR,2023-08-29,21.31,16.89,30.16,-8.85,False,,,
FR,2023-08-30,21.47,17.42,30.16,-8.69,False,,,
FR,2023-08-31,21.68,17.76,30.04,-8.36,False,,,
FR,2023-09-01,24.9,20.2,29.34,-4.44,False,,,
FR,2023-09-02,26.8,21.65,29.02,-2.22,False,,,
FR,2023-09-03,29.35,22.9,28.98,0.37,True,FR-2023-09-03,1,8
FR,2023-09-04,30.02,23.82,28.81,1.21,True,FR-2023-09-03,2,8
FR,2023-09-05,31.25,24.58,28.7,2.55,True,FR-2023-09-03,3,8
FR,2023-09-06,30.61,23.73,28.61,2.0,True,FR-2023-09-03,4,8
FR,2023-09-07,30.32,23.26,28.61,1.71,True,FR-2023-09-03,5,8
FR,2023-09-08,31.82,24.56,28.61,3.21,True,FR-2023-09-03,6,8
FR,2023-09-09,32.36,25.05,28.68,3.68,True,FR-2023-09-03,7,8
FR,2023-09-10,32.34,25.09,28.61,3.73,True,FR-2023-09-03,8,8
FR,2023-09-11,27.96,22.74,28.41,-0.45,False,,,
FR,2023-09-12,23.27,20.08,28.37,-5.1,False,,,
FR,2023-09-13,23.02,19.77,28.19,-5.17,False,,,
FR,2023-09-14,24.56,19.59,28.12,-3.56,False,,,
FR,2023-09-15,26.58,20.42,27.46,-0.88,False,,,
FR,2023-09-16,25.91,20.92,27.21,-1.3,False,,,
FR,2023-09-17,26.63,22.39,27.08,-0.45,False,,,
FR,2023-09-18,24.27,20.04,27.02,-2.75,False,,,
FR,2023-09-19,22.91,18.66,26.7,-3.79,False,,,
FR,2023-09-20,23.92,19.94,26.58,-2.66,False,,,
FR,2023-09-21,21.94,17.98,26.09,-4.15,False,,,
FR,2023-09-22,18.62,15.03,25.85,-7.23,False,,,
FR,2023-09-23,18.73,14.53,25.47,-6.74,False,,,
FR,2023-09-24,21.07,14.94,25.1,-4.03,False,,,
FR,2023-09-25,23.27,16.74,24.82,-1.55,False,,,
FR,2023-09-26,24.8,18.14,24.49,0.31,True,,,
FR,2023-09-27,25.46,19.14,24.19,1.27,True,,,
FR,2023-09-28,23.53,19.02,23.54,-0.01,False,,,
FR,2023-09-29,23.83,19.2,23.28,0.55,True,,,
FR,2023-09-30,23.53,17.58,23.27,0.26,True,,,
FR,2023-10-01,26.01,18.96,23.27,2.74,True,,,
FR,2023-10-02,26.57,19.98,23.27,3.3,True,,,
FR,2023-10-03,23.33,18.77,23.23,0.1,True,,,
FR,2023-10-04,20.78,15.91,23.27,-2.49,False,,,
FR,2023-10-05,20.98,15.25,23.27,-2.29,False,,,
FR,2023-10-06,22.43,15.55,23.27,-0.84,False,,,
FR,2023-10-07,23.85,16.64,23.27,0.58,True,,,
FR,2023-10-08,25.74,18.13,23.14,2.6,True,,,
FR,2023-10-09,24.94,17.77,23.27,1.67,True,,,
FR,2023-10-10,26.55,18.66,23.14,3.41,True,,,
FR,2023-10-11,25.17,18.63,23.14,2.03,True,,,
FR,2023-10-12,23.55,19.16,23.28,0.27,True,,,
FR,2023-10-13,24.87,20.37,23.14,1.73,True,,,
FR,2023-10-14,20.17,15.9,23.07,-2.9,False,,,
FR,2023-10-15,15.63,12.0,22.83,-7.2,False,,,
FR,2023-10-16,16.18,11.58,22.61,-6.43,False,,,
FR,2023-10-17,18.47,14.1,22.44,-3.97,False,,,
FR,2023-10-18,21.13,17.28,22.1,-0.97,False,,,
FR,2023-10-19,21.43,17.91,21.83,-0.4,False,,,
FR,2023-10-20,18.69,16.01,21.79,-3.1,False,,,
